GH_LUX,GH_Humidity,GH_Temperature,GH_Pressure,GH_Days
8060.83,22.34,33.99,101.99616999999999,2021-05-13 16:18:17
7573.33,25.62,32.04,101.95866,2021-05-13 16:58:17
9305.83,27.29,32.2,101.92852,2021-05-13 17:38:16
6564.17,23.98,33.43,101.89419000000001,2021-05-13 18:18:16
4257.5,25.78,32.57,101.8613,2021-05-13 18:58:17
2750.0,37.63,26.52,101.84944,2021-05-13 19:38:17
751.67,48.37,22.56,101.84603,2021-05-13 20:18:16
28.33,58.4,19.57,101.85742,2021-05-13 20:58:16
0.001,66.51,17.5,101.87799,2021-05-13 21:38:16
0.001,67.42,16.22,101.87373,2021-05-13 22:18:16
0.001,65.81,14.93,101.87244,2021-05-13 22:58:16
0.001,66.92,14.12,101.88472,2021-05-13 23:38:17
0.001,69.71,13.41,101.90295,2021-05-14 00:18:16
0.001,71.82,12.67,101.90069,2021-05-14 00:58:16
0.001,72.45,12.2,101.91811,2021-05-14 01:38:16
0.001,74.53,11.66,101.92531,2021-05-14 02:18:16
0.001,76.29,11.14,101.94168,2021-05-14 02:58:16
0.001,78.04,10.57,101.94830999999999,2021-05-14 03:38:16
0.001,79.25,10.28,101.97707,2021-05-14 04:18:16
1.67,82.8,10.03,101.98662,2021-05-14 04:58:17
194.17,81.61,9.72,101.9865,2021-05-14 05:38:17
910.83,80.78,10.18,102.00565,2021-05-14 06:18:16
1536.67,78.27,11.22,102.01733,2021-05-14 06:58:17
2501.67,74.65,13.13,102.04497,2021-05-14 07:38:16
6080.0,43.66,20.55,102.02575,2021-05-14 08:18:16
7734.17,38.0,22.86,102.0175,2021-05-14 08:58:17
51058.33,24.49,30.96,102.00355,2021-05-14 09:38:16
11324.17,25.64,31.41,102.00439,2021-05-14 10:18:17
37465.0,18.09,37.66,102.00027,2021-05-14 10:58:16
29280.0,13.89,41.22,101.96918,2021-05-14 11:38:16
21619.17,12.54,42.3,101.93859,2021-05-14 12:18:16
15586.67,10.47,45.3,101.89141,2021-05-14 12:58:17
8284.17,18.37,36.52,101.87866,2021-05-14 13:38:17
8352.5,17.03,37.58,101.83894000000001,2021-05-14 14:18:17
7979.17,12.07,43.24,101.81268,2021-05-14 14:58:17
8920.83,14.81,39.59,101.76556,2021-05-14 15:38:17
8470.0,17.44,36.63,101.72425,2021-05-14 16:18:17
8641.67,17.42,35.96,101.69164,2021-05-14 16:58:17
10059.17,24.88,31.29,101.66769000000001,2021-05-14 17:38:16
8349.17,22.58,32.69,101.64252,2021-05-14 18:18:16
5332.5,22.3,33.25,101.60761,2021-05-14 18:58:16
2945.83,35.72,26.21,101.5912,2021-05-14 19:38:16
818.33,44.83,22.71,101.57869000000001,2021-05-14 20:18:17
30.83,57.38,19.03,101.60955,2021-05-14 20:58:16
0.001,63.7,16.97,101.6353,2021-05-14 21:38:16
0.001,65.27,15.95,101.65797,2021-05-14 22:18:17
0.001,67.56,15.03,101.67133,2021-05-14 22:58:16
0.001,69.92,14.03,101.70962,2021-05-14 23:38:16
0.001,71.21,13.26,101.74642,2021-05-15 00:18:16
0.001,72.68,12.55,101.77525,2021-05-15 00:58:16
0.001,74.02,12.02,101.78477,2021-05-15 01:38:16
0.001,74.76,11.62,101.80048,2021-05-15 02:18:16
0.001,78.09,11.12,101.81819,2021-05-15 02:58:16
0.001,79.16,10.79,101.83254,2021-05-15 03:38:17
0.001,82.01,10.5,101.85361999999999,2021-05-15 04:18:16
1.67,81.61,10.08,101.88011,2021-05-15 04:58:17
213.33,82.28,9.82,101.89969,2021-05-15 05:38:16
1033.33,80.16,10.49,101.90666,2021-05-15 06:18:17
1805.83,77.77,11.51,101.91321,2021-05-15 06:58:17
3046.67,73.33,14.02,101.92698,2021-05-15 07:38:16
6525.83,50.66,20.77,101.92941,2021-05-15 08:18:17
8539.17,39.47,24.71,101.90761,2021-05-15 08:58:17
46028.33,27.58,30.55,101.9157,2021-05-15 09:38:17
12050.0,29.09,29.26,101.9032,2021-05-15 10:18:17
33997.5,19.01,36.02,101.89444,2021-05-15 10:58:16
26825.0,13.25,41.33,101.86553,2021-05-15 11:38:17
20960.0,12.41,42.03,101.82455,2021-05-15 12:18:16
14743.33,9.7,44.86,101.77942,2021-05-15 12:58:17
8395.83,16.15,37.77,101.73766,2021-05-15 13:38:17
8675.83,16.75,37.17,101.71141,2021-05-15 14:18:17
8145.0,12.68,41.66,101.67708,2021-05-15 14:58:17
9315.83,12.18,40.7,101.63689,2021-05-15 15:38:17
8485.0,17.51,35.13,101.5824,2021-05-15 16:18:16
8069.17,22.18,32.19,101.54075,2021-05-15 16:58:16
7135.0,28.26,29.11,101.50833,2021-05-15 17:38:17
6085.83,28.9,27.85,101.45593,2021-05-15 18:18:17
4110.0,29.2,28.93,101.427,2021-05-15 18:58:17
3075.0,33.73,26.08,101.41681,2021-05-15 19:38:16
762.5,42.59,22.28,101.42466,2021-05-15 20:18:16
38.33,53.89,18.52,101.43639,2021-05-15 20:58:16
0.001,58.84,16.72,101.45631,2021-05-15 21:38:16
0.001,60.06,15.77,101.47068,2021-05-15 22:18:16
0.001,63.24,14.94,101.46330999999999,2021-05-15 22:58:16
0.001,63.96,14.45,101.46716,2021-05-15 23:38:16
0.001,65.41,13.88,101.47119,2021-05-16 00:18:16
0.001,69.37,13.18,101.48497,2021-05-16 00:58:16
0.001,71.58,12.52,101.50516,2021-05-16 01:38:16
6349.17,44.71,21.28,101.5374,2021-05-16 08:20:43
8121.67,33.92,24.29,101.51801999999999,2021-05-16 09:00:38
25719.17,22.59,31.57,101.48489000000001,2021-05-16 09:40:38
12106.67,22.21,32.25,101.46564000000001,2021-05-16 10:20:39
31016.67,15.7,38.55,101.41594,2021-05-16 11:00:39
27616.67,13.1,42.35,101.37625,2021-05-16 11:40:38
23498.33,12.82,41.36,101.37016,2021-05-16 12:20:38
18296.67,11.93,42.29,101.32934,2021-05-16 13:00:39
8424.17,15.06,38.89,101.28611,2021-05-16 13:40:39
8461.67,14.75,39.18,101.26488,2021-05-16 14:20:39
8400.83,11.69,43.72,101.23649,2021-05-16 15:00:39
9171.67,11.81,41.66,101.17408,2021-05-16 15:40:39
8621.67,13.42,39.09,101.12845,2021-05-16 16:20:39
8436.67,16.56,36.15,101.09698,2021-05-16 17:00:38
9444.17,18.79,34.73,101.03534,2021-05-16 17:40:38
6841.67,19.42,34.01,101.0113,2021-05-16 18:20:38
5141.67,20.79,32.83,100.96864000000001,2021-05-16 19:00:39
2416.67,28.82,27.57,100.93578000000001,2021-05-16 19:40:38
299.17,36.95,23.0,100.92631,2021-05-16 20:20:39
17.5,43.58,21.3,100.92017,2021-05-16 21:00:39
0.001,51.09,19.73,100.94086,2021-05-16 21:40:38
0.001,55.71,18.56,100.9177,2021-05-16 22:20:38
0.001,56.43,18.28,100.92934,2021-05-16 23:00:39
0.001,57.32,18.07,100.92414000000001,2021-05-16 23:40:39
0.001,59.31,17.51,100.91219,2021-05-17 00:20:39
0.001,65.15,16.82,100.89941,2021-05-17 01:00:39
0.001,67.37,15.99,100.91666,2021-05-17 01:40:39
0.001,67.5,15.71,100.91502,2021-05-17 02:20:38
0.001,69.84,15.23,100.90667,2021-05-17 03:00:38
0.001,71.13,14.65,100.95428000000001,2021-05-17 03:40:38
0.001,72.0,14.37,100.98781,2021-05-17 04:20:39
0.83,70.82,14.45,101.00851999999999,2021-05-17 05:00:38
49.17,71.34,14.29,101.03208,2021-05-17 05:40:38
276.67,72.37,14.57,101.05511,2021-05-17 06:20:38
1500.83,67.12,15.54,101.05790999999999,2021-05-17 07:00:39
1896.67,66.96,15.35,101.09004,2021-05-17 07:40:38
2264.17,61.42,16.36,101.14716999999999,2021-05-17 08:20:38
3379.17,59.94,17.32,101.1837,2021-05-17 09:00:39
4484.17,51.18,19.49,101.17969,2021-05-17 09:40:39
15986.67,30.13,28.8,101.2009,2021-05-17 10:20:39
9725.0,27.99,29.04,101.20169,2021-05-17 11:00:38
8854.17,30.57,25.86,101.19992,2021-05-17 11:40:38
18814.17,19.91,31.64,101.18893,2021-05-17 12:20:38
11778.33,24.11,29.1,101.16653000000001,2021-05-17 13:00:39
9511.67,26.36,27.22,101.16923,2021-05-17 13:40:39
9556.67,20.17,32.12,101.12723000000001,2021-05-17 14:20:38
7864.17,22.65,30.18,101.08484,2021-05-17 15:00:39
2943.33,39.69,20.59,101.08163,2021-05-17 15:40:39
3379.17,41.24,20.79,101.06406,2021-05-17 16:20:38
689.17,49.06,18.08,101.05561,2021-05-17 17:00:39
636.67,69.54,15.82,101.06124,2021-05-17 17:40:39
409.17,74.4,14.63,101.00456,2021-05-17 18:20:38
304.17,78.86,13.28,100.99728,2021-05-17 19:00:38
125.83,83.33,13.17,100.95636,2021-05-17 19:40:39
110.83,81.94,12.91,100.91027,2021-05-17 20:20:39
5.0,84.71,12.46,100.8783,2021-05-17 21:00:38
0.001,85.8,11.95,100.88091999999999,2021-05-17 21:40:38
0.001,86.81,11.51,100.88969,2021-05-17 22:20:38
0.001,88.95,11.53,100.85849,2021-05-17 23:00:38
0.001,88.48,11.7,100.86124,2021-05-17 23:40:38
0.001,83.88,9.9,100.93795,2021-05-18 00:20:39
0.001,89.49,9.82,100.95937,2021-05-18 01:00:39
0.001,82.63,9.73,101.00028,2021-05-18 01:40:38
0.001,77.58,9.93,101.09698,2021-05-18 02:20:38
0.001,65.45,9.99,101.1864,2021-05-18 03:00:38
0.001,60.82,9.37,101.25286,2021-05-18 03:40:38
0.001,66.43,9.01,101.32705,2021-05-18 04:20:38
2.5,61.85,9.01,101.38812,2021-05-18 05:00:38
189.17,60.02,9.16,101.43202,2021-05-18 05:40:39
313.33,60.74,9.69,101.50439,2021-05-18 06:20:38
1031.67,67.07,10.05,101.57041,2021-05-18 07:00:38
3063.33,60.65,12.08,101.62465999999999,2021-05-18 07:40:39
2200.83,50.03,13.82,101.66736,2021-05-18 08:20:38
4879.17,48.39,13.47,101.70661,2021-05-18 09:00:38
32926.66,27.49,22.9,101.72656,2021-05-18 09:40:38
13925.83,28.51,21.76,101.7623,2021-05-18 10:20:39
29375.83,18.23,29.12,101.76635999999999,2021-05-18 11:00:38
7094.17,23.09,24.77,101.79035999999999,2021-05-18 11:40:38
4409.17,20.87,25.39,101.80668,2021-05-18 12:20:39
14793.33,13.92,32.11,101.81938,2021-05-18 13:00:39
9844.17,18.54,26.33,101.81791,2021-05-18 13:40:39
6397.5,17.99,27.34,101.81845,2021-05-18 14:20:38
5569.17,9.98,35.48,101.81846999999999,2021-05-18 15:00:39
10772.5,11.81,33.8,101.82514,2021-05-18 15:40:39
11607.5,14.82,30.46,101.81241999999999,2021-05-18 16:20:39
9266.67,16.23,29.68,101.80086,2021-05-18 17:00:39
10211.67,17.84,28.88,101.80452,2021-05-18 17:40:39
7045.83,18.96,28.09,101.79298,2021-05-18 18:20:38
5505.0,19.17,27.25,101.77277,2021-05-18 19:00:38
3200.83,26.95,21.15,101.76355,2021-05-18 19:40:38
795.0,38.88,16.77,101.77691,2021-05-18 20:20:39
43.33,46.58,14.0,101.80627,2021-05-18 21:00:38
0.001,52.8,12.16,101.84363,2021-05-18 21:40:38
0.001,58.22,11.05,101.84958,2021-05-18 22:20:38
0.001,60.68,9.97,101.86344,2021-05-18 23:00:38
0.001,61.87,9.31,101.86409,2021-05-18 23:40:38
0.001,67.24,8.38,101.84921,2021-05-19 00:20:38
0.001,69.14,7.57,101.86949,2021-05-19 01:00:38
0.001,71.21,6.94,101.87201999999999,2021-05-19 01:40:38
0.001,74.82,6.48,101.88333,2021-05-19 02:20:39
0.001,72.92,6.9,101.8783,2021-05-19 03:00:38
0.001,75.06,6.52,101.87952,2021-05-19 03:40:39
0.001,77.44,5.8,101.90601,2021-05-19 04:20:38
3.33,79.98,5.49,101.9055,2021-05-19 05:00:39
180.0,75.02,6.93,101.91122,2021-05-19 05:40:39
926.67,73.93,7.65,101.92727,2021-05-19 06:20:39
2484.17,65.57,10.07,101.94106,2021-05-19 07:00:39
4300.83,51.94,13.72,101.93513,2021-05-19 07:40:39
7529.17,40.93,17.3,101.93924,2021-05-19 08:20:39
9153.33,35.77,19.27,101.92517,2021-05-19 09:00:39
14612.5,26.95,23.38,101.90822,2021-05-19 09:40:39
8299.17,32.74,21.34,101.90417,2021-05-19 10:20:38
22418.33,24.21,26.88,101.89742,2021-05-19 11:00:39
26406.67,15.26,33.57,101.88291,2021-05-19 11:40:39
16565.83,16.53,32.38,101.85354,2021-05-19 12:20:39
9844.17,24.83,25.15,101.81951,2021-05-19 13:00:39
10743.33,20.6,28.61,101.77172,2021-05-19 13:40:39
9398.33,22.05,27.89,101.7352,2021-05-19 14:20:39
9657.5,12.41,36.85,101.70697,2021-05-19 15:00:39
9407.5,18.35,29.37,101.65713,2021-05-19 15:40:39
2901.67,20.15,28.28,101.6337,2021-05-19 16:20:38
8914.17,33.34,25.26,101.58421,2021-05-19 17:00:39
8855.0,22.56,29.6,101.55569,2021-05-19 17:40:38
7959.17,25.76,28.24,101.56901,2021-05-19 18:20:38
5085.0,26.88,27.12,101.54163,2021-05-19 19:00:39
3518.33,35.73,22.07,101.54977,2021-05-19 19:40:39
612.5,45.15,17.98,101.55615999999999,2021-05-19 20:20:38
51.67,54.14,15.06,101.58031,2021-05-19 21:00:39
0.001,61.27,12.88,101.61838,2021-05-19 21:40:39
0.001,62.38,11.49,101.6553,2021-05-19 22:20:39
0.001,64.31,10.63,101.68621,2021-05-19 23:00:39
0.001,67.37,9.93,101.70114000000001,2021-05-19 23:40:38
0.001,71.59,9.13,101.69908000000001,2021-05-20 00:20:38
0.001,73.1,8.46,101.69525,2021-05-20 01:00:38
0.001,74.63,7.96,101.70045,2021-05-20 01:40:38
0.001,76.66,7.63,101.69487,2021-05-20 02:20:39
0.001,78.53,7.18,101.72103,2021-05-20 03:00:38
0.001,81.16,6.5,101.72714,2021-05-20 03:40:38
0.001,82.76,6.4,101.74819,2021-05-20 04:20:38
6.67,81.97,5.86,101.76191999999999,2021-05-20 05:00:38
295.0,82.52,5.59,101.7874,2021-05-20 05:40:38
980.83,82.87,6.21,101.80484,2021-05-20 06:20:38
1585.83,78.59,7.43,101.81668,2021-05-20 07:00:39
3272.5,71.05,10.27,101.83523000000001,2021-05-20 07:40:38
6742.5,42.84,17.71,101.82963,2021-05-20 08:20:38
8243.33,35.15,20.2,101.82953,2021-05-20 09:00:39
14560.0,26.08,25.58,101.82696999999999,2021-05-20 09:40:39
13155.0,22.96,28.53,101.81756,2021-05-20 10:20:38
25215.83,15.56,35.39,101.79859,2021-05-20 11:00:39
24022.5,13.7,37.5,101.79348,2021-05-20 11:40:38
14950.83,13.7,37.76,101.78288,2021-05-20 12:20:38
5332.5,16.55,34.5,101.76209,2021-05-20 13:00:38
12712.5,16.17,34.62,101.73217,2021-05-20 13:40:39
10978.33,18.99,31.68,101.71203,2021-05-20 14:20:38
13016.67,10.67,39.72,101.70992,2021-05-20 15:00:39
10283.33,11.08,38.74,101.68728,2021-05-20 15:40:39
9609.17,14.38,35.41,101.65206,2021-05-20 16:20:39
4290.0,25.92,26.85,101.64827,2021-05-20 17:00:38
2465.83,25.73,25.33,101.66747,2021-05-20 17:40:39
7517.5,28.33,23.68,101.63381,2021-05-20 18:20:38
4710.83,23.12,27.48,101.62586,2021-05-20 19:00:38
2907.5,33.57,22.01,101.65077,2021-05-20 19:40:38
925.83,43.33,19.05,101.67896999999999,2021-05-20 20:20:38
69.17,54.67,15.75,101.74078,2021-05-20 21:00:39
0.001,59.36,14.17,101.77973,2021-05-20 21:40:38
0.001,60.74,13.0,101.79078,2021-05-20 22:20:38
0.001,60.58,11.91,101.80561,2021-05-20 23:00:38
0.001,63.53,11.02,101.82621999999999,2021-05-20 23:40:38
0.001,68.34,10.31,101.87396,2021-05-21 00:20:38
0.001,71.02,9.45,101.90092,2021-05-21 01:00:38
0.001,73.26,8.8,101.94095,2021-05-21 01:40:38
0.001,74.93,8.5,101.96385,2021-05-21 02:20:38
0.001,77.22,8.03,101.98165,2021-05-21 03:00:38
0.001,78.55,7.55,102.01014,2021-05-21 03:40:38
0.001,78.58,7.59,102.031,2021-05-21 04:20:38
8.33,76.98,7.44,102.06592,2021-05-21 05:00:38
335.0,78.01,7.25,102.10008,2021-05-21 05:40:39
1055.0,77.9,7.71,102.11431999999999,2021-05-21 06:20:38
1684.17,75.06,8.81,102.14535,2021-05-21 07:00:39
3347.5,67.24,12.1,102.17727,2021-05-21 07:40:39
6795.0,44.94,18.78,102.1766,2021-05-21 08:20:38
8220.0,39.26,20.7,102.16588,2021-05-21 09:00:38
13693.33,29.07,25.47,102.16252,2021-05-21 09:40:39
13415.83,24.2,28.59,102.1499,2021-05-21 10:20:39
20801.67,15.94,34.83,102.13956,2021-05-21 11:00:38
25080.83,13.43,39.01,102.1315,2021-05-21 11:40:39
15797.5,13.67,39.12,102.10223,2021-05-21 12:20:39
12905.83,12.52,40.59,102.05556,2021-05-21 13:00:39
8687.5,18.58,34.46,102.0238,2021-05-21 13:40:39
8890.83,17.06,36.1,101.98108,2021-05-21 14:20:39
9976.67,10.77,42.73,101.97006,2021-05-21 15:00:39
9240.83,13.28,39.46,101.95340999999999,2021-05-21 15:40:39
8917.5,13.83,38.52,101.92931,2021-05-21 16:20:39
9047.5,16.18,35.45,101.89573,2021-05-21 17:00:39
8577.5,16.1,33.51,101.86740999999999,2021-05-21 17:40:38
6607.5,21.11,29.12,101.84017,2021-05-21 18:20:39
2764.17,26.11,25.62,101.84015,2021-05-21 19:00:38
3453.33,31.4,23.85,101.83504,2021-05-21 19:40:39
854.17,40.71,20.68,101.84461,2021-05-21 20:20:38
57.5,52.13,17.74,101.87755,2021-05-21 21:00:39
0.001,63.01,15.78,101.90884,2021-05-21 21:40:38
0.001,62.09,14.4,101.9668,2021-05-21 22:20:38
0.001,63.54,13.56,102.01523,2021-05-21 23:00:38
0.001,69.19,12.69,102.03605,2021-05-21 23:40:38
0.001,69.92,12.03,102.04902,2021-05-22 00:20:38
0.001,71.75,11.43,102.02998000000001,2021-05-22 01:00:38
0.001,73.12,10.84,102.03105,2021-05-22 01:40:38
0.001,72.76,10.1,102.05881,2021-05-22 02:20:38
0.001,74.24,9.34,102.06408,2021-05-22 03:00:39
0.001,75.78,8.85,102.0858,2021-05-22 03:40:38
0.001,77.22,8.57,102.07267,2021-05-22 04:20:38
11.67,77.78,8.38,102.0607,2021-05-22 05:00:38
388.33,77.31,8.31,102.07540999999999,2021-05-22 05:40:38
1110.0,75.06,8.84,102.07988,2021-05-22 06:20:39
1774.17,72.08,9.93,102.08908000000001,2021-05-22 07:00:38
3526.67,66.49,13.06,102.07931,2021-05-22 07:40:38
6971.67,41.15,21.84,102.05797,2021-05-22 08:20:38
15485.0,39.1,22.39,102.03606,2021-05-22 09:00:39
14116.67,30.01,25.06,101.97765,2021-05-22 09:40:39
13975.0,27.02,28.84,101.93363,2021-05-22 10:20:39
16684.17,18.08,35.79,101.89093000000001,2021-05-22 11:00:39
24901.67,18.19,36.18,101.8303,2021-05-22 11:40:39
15913.33,19.82,34.77,101.7652,2021-05-22 12:20:39
13090.0,16.59,37.11,101.68781,2021-05-22 13:00:39
8904.17,18.46,32.86,101.62873,2021-05-22 13:40:39
9115.83,18.45,34.51,101.58802,2021-05-22 14:20:39
9282.5,11.95,39.22,101.53673,2021-05-22 15:00:39
9403.33,13.59,37.48,101.47516,2021-05-22 15:40:39
8640.0,16.61,34.58,101.43801,2021-05-22 16:20:39
6855.83,22.81,29.65,101.41741,2021-05-22 17:00:39
7970.83,26.74,28.62,101.37796999999999,2021-05-22 17:40:39
5290.0,29.08,27.63,101.37108,2021-05-22 18:20:39
1933.33,39.6,22.19,101.36673,2021-05-22 19:00:39
1400.83,41.42,21.59,101.37139,2021-05-22 19:40:39
599.17,46.53,18.93,101.40552,2021-05-22 20:20:39
57.5,57.23,17.0,101.46258,2021-05-22 21:00:38
0.001,58.62,16.09,101.50964,2021-05-22 21:40:39
0.001,67.99,14.84,101.54719,2021-05-22 22:20:39
0.001,65.27,14.58,101.56144,2021-05-22 23:00:39
0.001,62.56,14.24,101.58142,2021-05-22 23:40:39
0.001,63.56,13.9,101.58779,2021-05-23 00:20:39
0.001,64.67,13.78,101.57342,2021-05-23 01:00:39
0.001,66.27,13.54,101.55225,2021-05-23 01:40:39
0.001,66.92,13.31,101.52266999999999,2021-05-23 02:20:38
0.001,70.1,12.75,101.5296,2021-05-23 03:00:39
0.001,69.72,12.71,101.52534,2021-05-23 03:40:39
0.001,70.39,12.72,101.53083,2021-05-23 04:20:38
7.5,71.14,12.39,101.52266,2021-05-23 05:00:39
282.5,70.58,12.87,101.56121,2021-05-23 05:40:39
424.17,68.59,13.87,101.5818,2021-05-23 06:20:39
547.5,66.96,14.51,101.60378,2021-05-23 07:00:39
619.17,67.17,14.71,101.63211,2021-05-23 07:40:39
1196.67,65.14,15.27,101.65727,2021-05-23 08:20:39
1228.33,64.46,15.75,101.67147,2021-05-23 09:00:39
2294.17,60.19,16.85,101.66813,2021-05-23 09:40:39
3372.5,53.37,19.03,101.64818000000001,2021-05-23 10:20:39
2139.17,54.87,18.47,101.67622,2021-05-23 11:00:39
12270.83,35.46,26.61,101.6542,2021-05-23 11:40:39
9171.67,31.26,28.25,101.64963,2021-05-23 12:20:39
5619.17,34.08,26.32,101.64607,2021-05-23 13:00:39
5054.17,35.44,25.55,101.63058000000001,2021-05-23 13:40:39
7900.0,29.32,28.76,101.61066,2021-05-23 14:20:39
2595.0,43.69,21.86,101.61735,2021-05-23 15:00:38
2111.67,48.06,20.61,101.60714,2021-05-23 15:40:39
1912.5,54.59,19.04,101.57540999999999,2021-05-23 16:20:39
2607.5,51.33,19.73,101.55698000000001,2021-05-23 17:00:39
1715.0,49.88,20.02,101.53156,2021-05-23 17:40:39
2611.67,49.63,20.72,101.51128,2021-05-23 18:20:39
1260.0,53.09,19.59,101.50488,2021-05-23 19:00:39
858.33,53.22,19.33,101.48543000000001,2021-05-23 19:40:39
562.5,60.75,17.15,101.47757,2021-05-23 20:20:39
69.17,66.41,15.46,101.4693,2021-05-23 21:00:38
0.001,69.76,14.64,101.48401,2021-05-23 21:40:39
0.001,70.7,14.46,101.47975,2021-05-23 22:20:39
0.001,75.64,13.21,101.45876,2021-05-23 23:00:39
0.001,75.55,13.66,101.46835,2021-05-23 23:40:39
0.001,74.35,13.65,101.48455,2021-05-24 00:20:39
0.001,74.46,13.64,101.47785,2021-05-24 01:00:39
0.001,75.12,13.43,101.49866999999999,2021-05-24 01:40:39
0.001,77.32,12.92,101.49895,2021-05-24 02:20:39
0.001,77.76,12.61,101.50081999999999,2021-05-24 03:00:39
0.001,77.07,12.48,101.50967,2021-05-24 03:40:38
0.001,78.68,12.16,101.51222,2021-05-24 04:20:39
0.83,80.0,11.99,101.52202,2021-05-24 05:00:38
35.0,83.0,11.66,101.52790999999999,2021-05-24 05:40:38
135.83,82.84,11.67,101.54334,2021-05-24 06:20:39
384.17,82.86,11.78,101.55542,2021-05-24 07:00:39
507.5,82.13,12.08,101.55247,2021-05-24 07:40:39
1103.33,81.03,12.77,101.57316,2021-05-24 08:20:39
1711.67,77.61,13.7,101.58859,2021-05-24 09:00:39
1805.0,73.6,14.45,101.61095,2021-05-24 09:40:39
1412.5,73.06,14.23,101.62573,2021-05-24 10:20:39
1936.67,74.9,14.38,101.64783,2021-05-24 11:00:39
2847.5,72.44,15.55,101.66455,2021-05-24 11:40:39
3489.17,69.85,16.47,101.68262,2021-05-24 12:20:39
1866.67,67.21,16.71,101.68746999999999,2021-05-24 13:00:39
2286.67,73.44,15.5,101.70517,2021-05-24 13:40:39
3695.0,69.34,17.2,101.71105,2021-05-24 14:20:39
3778.33,67.93,17.92,101.71936,2021-05-24 15:00:39
4183.33,67.05,17.99,101.70768000000001,2021-05-24 15:40:39
2346.67,66.68,18.27,101.6902,2021-05-24 16:20:39
0.001,86.42,13.64,101.70955,2021-05-24 22:09:39
0.001,87.75,13.08,101.70709,2021-05-24 22:49:14
0.001,87.34,13.11,101.71269000000001,2021-05-24 23:29:14
0.001,87.76,12.81,101.71844,2021-05-25 00:09:14
0.001,88.0,12.58,101.70939,2021-05-25 00:49:14
0.001,88.76,12.01,101.70025,2021-05-25 01:29:14
0.001,89.28,11.74,101.70338000000001,2021-05-25 02:09:14
0.001,89.89,11.32,101.69647,2021-05-25 02:49:14
0.001,89.64,11.24,101.701,2021-05-25 03:29:14
0.001,88.79,10.52,101.69378,2021-05-25 04:09:14
2.5,90.09,10.02,101.70622,2021-05-25 04:49:14
208.33,89.15,9.45,101.72145,2021-05-25 05:29:14
783.33,89.71,11.0,101.73467,2021-05-25 06:09:14
1445.83,82.66,13.2,101.76319000000001,2021-05-25 06:49:14
2607.5,78.6,14.88,101.78526,2021-05-25 07:29:14
6313.33,55.49,19.95,101.79552,2021-05-25 08:09:14
8189.17,49.92,21.72,101.80016,2021-05-25 08:49:14
32634.17,34.87,26.14,101.81192,2021-05-25 09:29:14
13689.17,30.23,29.33,101.80441,2021-05-25 10:09:14
35895.0,24.23,33.58,101.8092,2021-05-25 10:49:14
28136.67,19.92,36.49,101.78659,2021-05-25 11:29:14
23504.17,16.58,37.9,101.76311,2021-05-25 12:09:14
18018.33,11.14,43.35,101.74022,2021-05-25 12:49:14
10176.67,23.7,31.44,101.73577,2021-05-25 13:29:14
9477.5,25.03,31.28,101.73573,2021-05-25 14:09:14
9130.83,14.79,39.05,101.72102,2021-05-25 14:49:14
9343.33,12.41,40.61,101.69995,2021-05-25 15:29:14
9232.5,25.52,32.21,101.70492,2021-05-25 16:09:14
9029.17,25.34,31.56,101.70513000000001,2021-05-25 16:49:14
5380.83,26.9,28.45,101.71535,2021-05-25 17:29:14
3565.83,37.29,24.19,101.72003,2021-05-25 18:09:14
2871.67,42.36,23.3,101.73127,2021-05-25 18:49:14
1600.0,47.25,21.28,101.74397,2021-05-25 19:29:14
380.83,52.81,19.81,101.77363000000001,2021-05-25 20:09:14
144.17,54.93,18.57,101.7918,2021-05-25 20:49:14
0.83,57.77,17.44,101.83247,2021-05-25 21:29:14
0.001,59.43,16.88,101.8623,2021-05-25 22:09:14
0.001,58.3,16.21,101.86675,2021-05-25 22:49:14
0.001,60.62,15.53,101.93283,2021-05-25 23:29:14
0.001,62.78,15.2,101.94226,2021-05-26 00:09:14
0.001,68.14,14.89,101.95165,2021-05-26 00:49:14
0.001,69.0,14.63,101.95852,2021-05-26 01:29:14
0.001,71.07,14.3,101.97888,2021-05-26 02:09:14
0.001,70.25,14.1,102.00417,2021-05-26 02:49:14
0.001,69.24,13.84,102.02761,2021-05-26 03:29:14
0.001,69.83,13.66,102.04378,2021-05-26 04:09:14
0.83,66.42,13.41,102.01513,2021-05-26 04:49:14
25.83,66.98,13.26,102.03638000000001,2021-05-26 05:29:14
186.67,65.75,13.12,102.0167,2021-05-26 06:09:14
533.33,61.16,13.61,102.02491,2021-05-26 06:49:14
885.83,58.93,14.02,102.05456,2021-05-26 07:29:14
1322.5,56.42,14.51,102.03788,2021-05-26 08:09:14
1357.5,53.62,15.2,102.03341999999999,2021-05-26 08:49:14
2410.83,51.43,16.59,102.02866,2021-05-26 09:29:14
2165.83,54.31,17.03,102.00451,2021-05-26 10:09:14
9204.17,37.64,21.9,101.99946,2021-05-26 10:49:14
8572.5,30.49,24.9,101.96791999999999,2021-05-26 11:29:14
4616.67,37.81,21.18,101.95316,2021-05-26 12:09:14
4135.83,37.13,20.7,101.94689,2021-05-26 12:49:14
4480.0,36.15,19.98,101.92245,2021-05-26 13:29:14
2635.0,38.13,19.45,101.88652,2021-05-26 14:09:14
2734.17,41.46,18.33,101.87048,2021-05-26 14:49:14
4980.83,35.2,21.55,101.83416,2021-05-26 15:29:14
